organization_id,organization_size,industry,number_of_employees,number_of_endpoints,number_of_servers,cloud_usage_percentage,remote_worker_percentage,critical_asset_count,mfa_coverage,privileged_account_mfa,privileged_access_management,password_policy_score,access_review_frequency_days,least_privilege_enforced,sso_adoption_percentage,asset_inventory_coverage,asset_discovery_frequency_days,data_classification_implemented,critical_asset_identification,endpoint_protection_coverage,firewall_deployment,network_segmentation,encryption_at_rest,encryption_in_transit,security_awareness_training,secure_configuration_baselines,vulnerability_scanning_frequency_days,patch_frequency_days,average_patch_delay,critical_vulnerability_remediation_time,penetration_testing_frequency_months,siem_deployed,soc_coverage_hours,security_monitoring,edr_coverage,automated_alerting,log_retention_days,incident_response_plan,incident_response_testing,dedicated_ir_team,mean_time_to_detect,mean_time_to_respond,backup_frequency_hours,offline_backup,backup_testing_frequency_months,disaster_recovery_plan,recovery_time_objective_hours,recovery_point_objective_hours,vendor_risk_management,third_party_access_controls,supply_chain_monitoring,previous_incidents_count,previous_data_breach,ransomware_history,data_source,risk_score,risk_level,baseline_score
ORG-00080,small,education,246,273,14,64.2,33.8,5,0.0,False,False,1,199,False,27.2,20.0,70,False,False,14.8,True,True,0.0,20.9,False,False,114,72,79,36,24,False,8,True,0.0,False,26,False,False,False,189.0,110.0,72,False,3,False,75.0,16.0,False,False,False,1,True,False,SYNTHETIC,97.8,Critical,89.5
ORG-00081,large,healthcare,10649,22799,3975,92.8,32.9,799,71.0,True,True,4,88,True,72.5,68.6,17,True,True,80.1,True,True,51.7,87.2,True,True,30,21,22,16,12,True,24,True,54.3,True,276,True,True,True,45.0,23.0,168,True,12,True,23.0,6.0,True,True,False,4,True,False,SYNTHETIC,24.4,Low,21.7
ORG-00082,small,healthcare,37,48,2,25.7,27.9,4,60.1,True,True,4,123,False,58.5,55.6,28,False,True,53.8,True,True,81.2,55.3,True,True,49,26,40,23,0,True,0,True,60.3,False,234,True,True,False,114.0,58.0,1,False,3,True,36.0,9.0,True,True,False,3,False,False,SYNTHETIC,40.2,Moderate,40.8
ORG-00083,small,healthcare,8,8,1,44.0,48.8,1,75.8,True,True,4,77,True,83.4,72.4,23,True,False,86.8,True,True,62.4,82.1,False,False,42,27,36,17,6,True,0,True,60.5,True,304,True,True,False,81.0,35.0,12,True,6,True,20.0,10.0,True,True,True,0,False,False,SYNTHETIC,32.5,Moderate,28.8
ORG-00084,medium,government,836,1277,72,64.6,64.9,18,52.9,False,False,3,94,False,26.6,56.7,46,False,False,46.0,True,True,56.1,62.9,False,False,42,28,47,28,12,False,16,True,64.1,False,205,False,False,True,116.0,42.0,6,False,3,True,39.0,14.0,True,False,True,1,True,False,SYNTHETIC,58.0,High,58.9
ORG-00085,large,healthcare,3643,8665,897,65.6,13.5,180,93.8,True,True,4,74,True,100.0,100.0,14,True,True,78.9,True,True,75.8,86.4,True,True,6,10,12,1,12,True,24,True,69.9,False,331,True,True,True,21.0,13.0,6,True,3,True,10.0,9.0,True,True,True,0,False,False,SYNTHETIC,7.8,Low,8.5
ORG-00086,large,education,39180,94510,14741,55.6,57.5,2955,73.6,True,True,5,50,True,84.3,90.6,7,False,True,100.0,True,True,78.0,82.5,True,True,16,10,13,1,6,True,24,True,100.0,True,335,True,True,True,28.0,18.0,12,True,12,True,18.0,2.0,True,True,True,0,False,False,SYNTHETIC,7.9,Low,9.5
ORG-00087,medium,healthcare,868,1056,100,34.2,27.2,23,13.2,False,False,2,145,False,29.0,26.8,44,False,True,53.9,True,False,6.7,33.5,False,False,74,46,78,31,0,False,0,False,21.9,False,131,False,False,False,93.0,95.0,6,True,12,False,61.0,24.0,True,True,False,5,False,False,SYNTHETIC,77.7,Critical,73.6
ORG-00088,large,healthcare,6719,14851,1934,57.2,40.7,387,59.8,True,True,4,85,True,47.6,61.0,30,True,True,86.5,True,True,46.2,64.1,True,True,29,25,31,9,12,True,24,True,57.0,True,251,True,False,True,57.0,44.0,12,True,12,False,26.0,10.0,True,False,False,0,False,False,SYNTHETIC,32.1,Moderate,28.5
ORG-00089,medium,government,1523,2725,238,21.0,35.4,47,79.0,True,True,4,93,True,54.7,75.1,22,True,False,76.8,True,True,42.2,78.2,True,True,50,28,18,16,12,True,16,True,70.1,True,254,True,False,False,46.0,38.0,6,True,1,True,25.0,6.0,True,True,False,1,False,False,SYNTHETIC,24.7,Low,24.3
ORG-00090,medium,healthcare,1367,1727,147,70.9,47.9,31,31.3,False,False,3,146,False,6.3,23.7,65,True,False,38.6,True,True,27.7,40.9,False,True,64,37,59,15,12,True,8,True,32.3,True,170,True,True,False,119.0,90.0,1,False,6,False,55.0,9.0,True,False,True,3,False,False,SYNTHETIC,65.4,High,64.4
ORG-00091,medium,healthcare,578,1010,85,44.2,33.9,20,30.3,False,False,2,188,True,36.4,45.0,56,True,False,30.0,True,False,11.2,33.0,False,False,74,52,58,24,12,True,0,True,31.6,False,151,True,False,False,127.0,72.0,168,False,6,False,58.0,20.0,True,False,True,2,False,False,SYNTHETIC,70.8,High,70.3
ORG-00092,medium,healthcare,1221,1619,94,21.3,46.7,21,70.3,False,False,3,101,False,36.8,67.2,36,True,False,64.8,True,True,39.8,59.5,True,True,32,27,48,21,0,True,8,True,55.7,True,213,False,False,True,80.0,53.0,6,False,0,False,46.0,5.0,False,True,True,2,False,False,SYNTHETIC,53.2,High,52.3
ORG-00093,small,healthcare,102,102,2,84.1,33.5,1,25.9,False,False,2,207,True,0.0,30.9,53,True,False,37.9,True,False,16.3,28.8,False,False,96,57,78,34,12,False,0,False,25.7,False,109,False,False,True,146.0,96.0,6,True,12,False,50.0,15.0,False,False,False,0,False,False,SYNTHETIC,77.5,Critical,75.9
ORG-00094,medium,education,328,467,35,15.0,62.6,10,22.3,False,False,2,182,False,13.6,20.0,57,False,False,50.8,True,True,15.2,36.6,False,True,87,78,76,26,0,True,8,True,6.1,True,74,False,False,False,160.0,118.0,6,True,0,False,56.0,21.0,False,False,False,4,False,False,SYNTHETIC,70.8,High,70.8
ORG-00095,medium,manufacturing,274,429,27,87.2,54.3,9,76.1,False,False,4,97,False,83.4,67.8,25,True,True,75.3,True,True,77.9,80.6,True,False,42,41,7,17,24,True,8,True,76.5,True,260,True,False,True,70.0,37.0,6,True,12,False,24.0,13.0,True,False,True,1,True,False,SYNTHETIC,37.3,Moderate,36.3
ORG-00096,small,finance,113,144,7,66.7,0.0,3,67.7,False,False,3,124,False,45.2,35.0,46,True,True,33.7,True,True,40.5,50.1,True,False,62,38,59,29,12,False,16,True,42.6,False,181,False,False,True,103.0,75.0,12,False,6,True,45.0,10.0,False,True,False,2,False,True,SYNTHETIC,60.5,High,61.5
ORG-00097,small,healthcare,53,75,1,39.5,53.7,4,21.2,False,False,2,205,False,0.0,20.0,80,False,False,17.0,True,False,11.2,28.8,False,False,89,56,68,32,12,False,16,True,4.7,False,14,False,False,False,208.0,132.0,24,False,12,False,80.0,16.0,False,True,False,1,True,False,SYNTHETIC,95.9,Critical,88.0
ORG-00098,small,education,11,14,1,27.9,35.5,4,3.8,False,False,2,161,False,9.0,20.0,59,False,False,22.6,True,False,5.8,41.7,True,False,80,60,93,34,6,False,0,False,28.2,False,107,False,False,False,147.0,109.0,6,True,12,True,59.0,11.0,False,True,False,3,False,False,SYNTHETIC,84.6,Critical,75.6
ORG-00099,small,energy,45,58,2,98.9,7.9,3,88.4,True,True,4,67,True,83.9,53.4,11,True,True,68.0,True,True,70.9,60.9,True,True,36,16,34,16,6,False,8,True,68.1,False,371,True,False,True,75.0,37.0,1,True,6,True,15.0,0.5,True,True,False,1,True,False,SYNTHETIC,25.0,Moderate,26.2
ORG-00100,medium,healthcare,1011,1665,127,20.5,27.3,29,35.6,False,False,2,156,False,28.1,27.7,45,False,True,32.1,True,False,52.4,23.1,True,False,71,61,48,25,12,False,0,False,38.2,False,133,False,False,False,141.0,93.0,12,False,3,False,51.0,18.0,True,False,False,3,True,True,SYNTHETIC,73.4,High,73.9
ORG-00101,small,manufacturing,61,85,1,90.0,40.5,4,43.8,False,True,4,58,True,77.5,48.1,36,True,False,62.4,True,True,51.1,53.5,True,False,55,31,48,16,12,False,0,False,54.2,False,279,True,False,False,81.0,35.0,12,True,3,False,35.0,13.0,True,True,False,1,True,False,SYNTHETIC,44.0,Moderate,44.7
ORG-00102,medium,education,262,408,22,15.0,37.1,6,2.9,False,False,2,177,False,0.0,22.7,46,False,False,24.6,True,True,0.0,44.0,False,False,73,51,55,34,12,True,8,True,27.8,True,104,False,False,True,143.0,91.0,12,False,0,False,58.0,10.0,False,False,True,2,True,True,SYNTHETIC,85.5,Critical,75.0
ORG-00103,large,technology,7220,17522,2765,90.5,27.1,554,53.8,False,False,3,160,True,54.8,57.6,30,False,False,42.9,True,True,45.9,58.7,True,False,46,42,22,19,6,True,24,True,47.9,True,227,False,False,False,88.0,66.0,12,True,12,False,36.0,6.0,True,True,True,5,False,False,SYNTHETIC,41.5,Moderate,42.5
ORG-00104,medium,education,1549,2264,231,15.0,45.2,48,24.0,False,False,2,154,True,18.2,37.5,37,True,False,38.6,True,False,32.7,56.2,False,True,65,40,41,29,6,False,0,False,29.6,False,158,True,False,True,123.0,53.0,6,False,1,True,47.0,22.0,False,False,False,2,False,False,SYNTHETIC,72.6,High,70.1
ORG-00105,small,manufacturing,125,182,14,77.0,0.0,6,21.5,False,False,2,182,False,0.0,20.0,45,False,False,21.3,True,False,27.3,23.4,False,False,84,53,95,27,0,False,0,False,0.0,False,75,False,False,False,177.0,78.0,12,True,6,False,61.0,28.0,False,True,False,3,False,False,SYNTHETIC,79.3,Critical,79.5
ORG-00106,medium,finance,934,1353,135,48.5,31.6,29,54.7,False,False,4,115,True,64.4,52.5,31,True,True,33.3,True,False,44.1,43.3,False,True,65,34,43,23,12,True,24,True,55.8,False,214,True,False,False,80.0,67.0,12,True,12,True,41.0,10.0,True,True,True,2,False,False,SYNTHETIC,43.8,Moderate,46.3
ORG-00107,small,government,26,36,1,54.5,58.2,1,15.5,False,False,1,116,False,0.0,20.0,53,False,False,31.3,True,False,11.6,29.0,True,False,84,61,54,34,0,False,0,False,23.2,False,19,False,False,False,155.0,103.0,6,True,3,True,63.0,22.0,False,False,False,3,True,False,SYNTHETIC,82.2,Critical,76.1
ORG-00108,small,technology,25,32,2,23.3,10.7,3,92.3,True,True,5,41,True,76.9,88.5,12,True,True,96.6,True,True,55.8,87.0,True,True,14,3,2,1,24,False,0,False,96.9,False,349,True,True,False,52.0,44.0,6,True,6,True,35.0,5.0,True,False,False,1,True,False,SYNTHETIC,17.9,Low,21.3
ORG-00109,medium,energy,574,905,63,84.7,12.9,14,60.2,False,False,3,79,True,60.2,55.8,33,True,True,72.0,True,True,48.2,64.8,True,True,39,30,19,13,12,True,0,True,71.8,True,304,False,False,True,100.0,50.0,24,True,12,True,25.0,13.0,True,True,False,0,False,False,SYNTHETIC,34.3,Moderate,36.2
ORG-00110,medium,energy,775,986,54,38.2,0.0,12,71.5,True,True,4,87,True,100.0,68.0,6,True,True,86.3,True,True,83.5,100.0,True,True,30,10,2,18,12,True,16,True,100.0,True,298,True,True,True,23.0,34.0,12,True,6,True,9.0,4.0,True,True,True,0,False,False,SYNTHETIC,13.9,Low,14.1
ORG-00111,small,finance,39,39,2,59.6,67.5,2,57.3,True,True,3,91,True,50.2,56.5,41,True,False,71.0,True,False,52.8,51.7,True,True,57,34,34,21,0,False,0,False,58.5,False,222,False,False,True,96.0,58.0,24,False,0,False,35.0,8.0,True,True,False,3,False,False,SYNTHETIC,51.4,High,50.6
ORG-00112,medium,retail,1335,2347,254,22.7,40.1,52,32.9,False,False,3,87,False,25.6,53.5,51,False,False,66.1,True,True,33.8,47.0,True,False,69,46,35,14,6,True,0,True,42.0,False,186,True,True,False,133.0,63.0,72,False,6,False,61.0,12.0,True,True,False,4,False,False,SYNTHETIC,55.1,High,55.3
ORG-00113,medium,education,510,828,58,26.9,26.0,12,40.6,False,False,3,155,False,54.5,33.8,46,False,False,37.4,True,True,28.4,30.9,True,False,81,53,55,28,12,False,16,True,30.5,False,89,False,False,False,161.0,78.0,1,False,0,False,53.0,20.0,True,False,False,2,False,True,SYNTHETIC,70.1,High,71.6
ORG-00114,medium,education,615,968,52,49.2,34.1,15,53.1,True,True,4,71,True,61.2,62.6,38,False,True,72.1,True,True,71.8,70.1,True,True,53,23,45,19,6,False,8,True,56.2,False,273,True,True,False,134.0,61.0,1,True,12,False,23.0,7.0,False,True,False,0,False,False,SYNTHETIC,41.7,Moderate,40.6
ORG-00115,small,manufacturing,92,128,5,64.8,24.5,4,51.5,True,True,2,124,True,32.6,45.6,33,False,True,68.5,True,False,32.1,38.6,False,False,44,52,47,15,12,True,8,True,47.3,False,181,True,False,True,110.0,86.0,12,False,6,False,39.0,14.0,False,True,True,5,False,False,SYNTHETIC,51.3,High,50.6
ORG-00116,small,healthcare,79,114,5,53.6,17.9,5,19.5,False,False,3,181,False,20.2,30.4,40,True,True,36.3,True,False,28.3,42.2,True,True,70,34,48,16,24,False,0,False,36.6,False,128,True,False,False,99.0,88.0,6,True,6,True,32.0,25.0,False,True,False,2,False,False,SYNTHETIC,64.7,High,63.1
ORG-00117,small,finance,56,70,1,55.0,0.0,2,77.9,True,True,3,64,True,64.1,62.7,33,False,True,53.8,True,True,37.8,68.0,True,True,33,29,64,16,12,False,0,False,62.8,False,293,True,False,False,75.0,36.0,24,True,0,True,12.0,3.0,True,False,False,1,True,False,SYNTHETIC,37.9,Moderate,37.0
ORG-00118,medium,retail,1384,1701,85,70.8,12.6,22,68.3,True,True,4,84,True,89.1,66.1,19,True,True,74.2,True,True,35.0,69.2,True,True,26,21,27,8,24,True,16,True,73.5,True,298,True,False,True,58.0,30.0,1,True,3,True,11.0,10.0,False,True,True,1,True,False,SYNTHETIC,22.5,Low,22.8
ORG-00119,small,manufacturing,6,8,1,61.1,8.0,3,30.2,False,False,1,187,False,34.4,29.0,47,False,True,15.9,True,True,12.8,34.5,False,False,83,37,45,26,12,False,8,True,12.1,False,84,False,False,False,195.0,92.0,1,True,12,False,60.0,18.0,False,False,False,4,True,False,SYNTHETIC,76.3,Critical,75.1
ORG-00120,small,finance,54,77,2,62.1,25.9,4,42.7,False,False,2,172,True,52.0,21.2,39,True,False,29.9,True,False,17.2,47.4,False,False,64,39,19,17,0,True,8,True,36.8,True,203,False,False,True,119.0,101.0,12,False,0,True,31.0,13.0,False,False,False,1,False,False,SYNTHETIC,59.2,High,61.2
ORG-00121,large,finance,2862,6411,753,66.8,46.9,154,94.3,True,True,5,50,True,100.0,91.9,5,True,True,90.4,True,True,61.8,83.0,True,True,2,11,19,1,12,True,24,True,94.1,True,386,True,True,True,23.0,32.0,12,True,12,True,2.0,2.0,True,True,True,0,False,False,SYNTHETIC,7.8,Low,8.8
ORG-00122,large,energy,4931,8584,1651,36.2,46.7,331,73.7,True,True,3,88,True,55.8,63.5,30,True,True,58.3,True,True,48.4,62.7,False,True,40,17,47,30,6,True,24,True,60.5,True,242,True,False,True,90.0,19.0,12,True,6,True,37.0,16.0,True,True,False,3,False,False,SYNTHETIC,31.1,Moderate,31.4
ORG-00123,small,government,101,103,4,41.7,45.1,3,37.1,True,True,2,114,True,55.5,43.3,39,False,False,50.7,True,False,24.8,54.1,False,False,59,32,39,18,0,False,8,True,39.8,False,207,False,False,False,109.0,81.0,24,True,1,False,43.0,15.0,False,False,True,0,False,False,SYNTHETIC,58.4,High,56.2
ORG-00124,large,energy,13163,25252,3561,43.7,36.5,716,100.0,True,True,5,49,True,73.0,81.8,10,True,True,100.0,True,True,80.6,100.0,True,True,9,3,2,7,12,True,24,True,95.1,True,436,True,True,True,7.0,1.0,6,True,6,True,8.0,4.0,True,True,True,0,False,False,SYNTHETIC,4.7,Low,5.3
ORG-00125,small,education,63,77,2,100.0,30.0,1,0.0,False,False,2,217,False,0.0,20.0,65,False,False,18.3,True,False,10.5,16.3,False,False,83,69,83,31,12,False,8,True,6.3,False,99,True,True,False,199.0,122.0,24,False,3,False,62.0,28.0,False,False,False,3,True,False,SYNTHETIC,96.3,Critical,85.6
ORG-00126,small,government,8,9,1,43.0,74.9,2,28.2,False,False,3,186,True,34.9,20.0,67,False,True,16.0,False,False,41.7,41.0,False,False,72,61,32,26,12,False,8,True,8.6,False,91,False,False,False,167.0,99.0,24,False,12,True,58.0,14.0,True,False,True,2,False,False,SYNTHETIC,72.8,High,72.7
ORG-00127,small,retail,57,75,4,68.5,21.7,5,43.5,False,False,2,131,False,16.3,20.0,48,False,False,25.8,True,False,32.6,60.7,False,False,54,36,43,27,0,False,16,True,40.1,False,182,False,False,True,147.0,100.0,24,True,12,False,50.0,19.0,True,True,False,2,True,False,SYNTHETIC,64.8,High,64.8
ORG-00128,small,retail,17,19,1,34.8,10.1,1,39.3,False,True,3,123,True,46.3,53.8,39,False,True,59.9,True,True,47.6,56.0,True,False,60,42,20,16,12,False,0,False,64.9,False,129,False,False,True,90.0,81.0,72,True,0,True,44.0,19.0,True,False,True,2,False,False,SYNTHETIC,41.2,Moderate,41.2
ORG-00129,small,education,40,58,2,91.8,22.4,4,0.0,False,False,2,167,False,45.5,20.0,47,False,False,29.4,True,False,19.1,39.6,False,True,82,47,65,22,12,True,0,True,51.5,True,109,True,False,False,156.0,110.0,12,False,6,False,63.0,29.0,True,False,True,1,True,True,SYNTHETIC,82.3,Critical,76.1
ORG-00130,large,education,11376,17835,2975,60.7,58.0,597,26.6,False,False,2,138,False,15.7,20.0,47,False,False,12.9,True,False,9.5,36.0,False,False,73,57,66,27,6,False,24,True,15.0,False,48,True,False,False,129.0,82.0,6,False,0,False,65.0,18.0,False,False,True,3,False,False,SYNTHETIC,83.4,Critical,79.8
ORG-00131,small,education,34,45,1,54.1,21.8,3,2.2,False,False,1,151,True,5.9,20.0,60,False,False,10.0,True,False,0.0,23.0,False,False,68,61,76,28,12,False,0,False,0.0,False,63,False,False,False,157.0,125.0,24,True,3,False,73.0,18.0,False,False,False,1,True,False,SYNTHETIC,85.7,Critical,81.9
ORG-00132,small,energy,78,113,2,87.3,35.8,1,58.0,False,True,5,80,True,59.9,53.0,26,True,True,89.4,True,False,77.8,75.2,True,True,47,38,6,7,24,True,8,True,79.4,False,241,True,True,False,40.0,41.0,12,False,12,True,25.0,6.0,True,False,False,1,True,False,SYNTHETIC,37.9,Moderate,38.3
ORG-00133,small,government,49,70,4,21.0,0.0,5,36.9,False,False,2,155,False,37.4,42.3,59,True,False,40.9,True,True,27.9,34.7,False,True,62,44,42,32,12,False,0,False,44.1,False,137,True,True,False,136.0,85.0,12,True,3,False,53.0,18.0,True,False,True,2,False,False,SYNTHETIC,64.0,High,61.8
ORG-00134,medium,retail,144,196,10,87.1,0.0,7,99.1,True,True,5,71,True,72.9,64.3,21,True,True,66.5,True,True,72.0,100.0,True,True,24,8,5,7,12,True,8,True,100.0,False,329,True,True,True,34.0,3.0,12,True,3,True,21.0,9.0,True,False,True,0,False,False,SYNTHETIC,9.0,Low,12.0
ORG-00135,medium,healthcare,183,265,25,20.7,96.9,7,34.2,False,False,2,114,False,19.1,46.7,48,False,False,45.5,True,True,26.1,55.5,False,True,58,49,40,24,12,False,16,True,28.9,False,170,False,False,False,143.0,86.0,12,False,12,False,49.0,17.0,True,True,True,0,False,False,SYNTHETIC,71.9,High,69.6
ORG-00136,medium,retail,719,1002,100,46.7,20.5,26,99.2,True,True,5,80,True,31.8,86.5,23,False,True,71.3,True,True,69.6,75.1,True,False,52,39,36,12,12,True,0,True,41.4,True,283,True,True,True,77.0,15.0,12,True,6,True,11.0,3.0,True,False,True,1,False,False,SYNTHETIC,22.8,Low,22.8
ORG-00137,small,retail,22,30,1,63.8,55.3,1,66.4,False,False,3,60,False,62.5,80.5,33,True,True,76.1,True,True,64.5,63.6,True,False,7,26,32,8,24,True,0,True,84.6,True,298,True,True,False,51.0,8.0,24,True,6,True,10.0,5.0,False,True,True,1,True,False,SYNTHETIC,33.9,Moderate,34.6
ORG-00138,medium,energy,876,1312,128,80.0,13.9,30,46.0,True,True,3,71,True,67.0,52.4,37,True,True,61.9,True,True,61.5,78.5,False,True,55,22,21,13,6,True,16,True,50.5,True,303,True,True,True,63.0,56.0,1,False,12,False,28.0,15.0,True,True,True,1,False,False,SYNTHETIC,37.5,Moderate,36.9
ORG-00139,medium,energy,647,1118,86,86.8,18.1,19,33.4,False,False,2,138,False,33.2,30.3,42,False,False,38.1,True,False,11.3,27.0,False,False,65,41,46,29,12,False,8,True,38.7,False,157,False,False,False,152.0,62.0,6,False,6,False,39.0,19.0,False,True,False,2,False,True,SYNTHETIC,79.1,Critical,78.3
ORG-00140,small,healthcare,50,64,4,81.3,3.5,4,27.8,False,True,4,115,True,51.3,54.1,37,False,True,47.6,True,True,66.8,48.8,True,False,21,40,21,15,12,True,0,True,41.6,True,215,True,False,False,75.0,60.0,12,True,3,True,30.0,16.0,True,False,True,2,False,False,SYNTHETIC,36.3,Moderate,36.3
ORG-00141,small,government,132,142,4,78.4,0.0,3,10.4,False,False,2,178,False,3.8,20.0,55,False,False,19.1,True,False,14.5,19.7,False,False,69,58,83,37,6,False,0,False,4.5,False,86,False,False,False,214.0,124.0,1,False,6,False,58.0,24.0,True,False,True,1,False,False,SYNTHETIC,97.2,Critical,85.8
ORG-00142,small,education,45,49,2,73.0,71.3,2,1.8,False,False,1,224,True,46.4,20.1,70,False,False,22.7,True,False,37.1,30.8,False,True,88,67,70,32,12,False,0,False,17.9,False,110,True,False,True,193.0,89.0,6,False,3,False,55.0,22.0,False,True,False,4,False,False,SYNTHETIC,92.1,Critical,80.3
ORG-00143,small,manufacturing,32,45,2,60.3,49.0,6,0.0,False,False,1,184,False,4.7,20.0,61,True,False,10.0,True,False,0.0,40.8,False,False,83,66,75,39,12,False,0,False,19.6,False,42,True,False,True,188.0,130.0,12,False,0,False,61.0,27.0,False,False,False,3,False,False,SYNTHETIC,100.0,Critical,87.1
ORG-00144,medium,energy,898,1347,97,48.6,15.9,24,53.9,True,True,3,150,False,69.9,65.7,21,False,True,58.6,True,True,43.9,76.1,False,True,30,23,51,13,12,False,0,False,46.9,False,200,True,True,True,79.0,49.0,6,True,3,True,39.0,2.0,False,True,True,0,False,False,SYNTHETIC,38.6,Moderate,40.4
ORG-00145,medium,government,965,1703,188,55.0,12.0,38,87.9,True,True,3,95,True,53.3,65.5,38,True,True,70.2,True,True,43.5,73.0,True,True,33,34,28,20,12,True,16,True,79.1,False,254,True,True,True,82.0,58.0,12,True,6,False,30.0,13.0,True,False,True,1,True,False,SYNTHETIC,27.7,Moderate,25.8
ORG-00146,small,energy,65,85,5,50.7,59.5,4,42.2,True,True,4,102,False,65.3,53.6,31,True,True,91.8,True,True,62.5,73.7,False,True,41,33,25,23,12,False,24,True,61.2,False,222,False,False,False,84.0,61.0,12,True,6,True,43.0,14.0,True,True,False,1,False,False,SYNTHETIC,42.6,Moderate,40.9
ORG-00147,large,government,6975,11287,2252,87.9,31.4,455,66.5,True,True,3,123,False,52.0,66.7,25,True,True,58.3,True,True,32.2,76.8,True,True,37,36,44,25,6,True,24,True,72.7,False,232,False,False,True,92.0,71.0,6,False,12,True,25.0,9.0,True,True,True,5,True,False,SYNTHETIC,40.5,Moderate,40.1
ORG-00148,medium,energy,1114,1556,176,59.4,18.5,38,46.4,False,False,3,122,True,81.8,62.0,21,False,False,67.7,True,True,55.1,70.9,True,False,27,18,42,10,6,True,8,True,49.0,True,334,True,True,True,74.0,61.0,12,False,3,True,20.0,7.0,True,True,True,1,False,True,SYNTHETIC,43.1,Moderate,39.0
ORG-00149,small,technology,9,11,1,33.9,75.1,4,53.2,False,False,3,121,False,42.0,51.3,42,True,True,44.6,True,False,48.5,53.2,True,True,63,46,42,33,0,False,0,False,21.0,False,252,False,False,False,107.0,66.0,24,True,3,False,35.0,10.0,True,False,False,2,True,False,SYNTHETIC,63.6,High,62.2
ORG-00150,medium,education,236,316,15,51.5,62.2,5,26.4,False,False,3,143,True,9.4,20.0,55,True,False,43.4,True,False,34.3,21.8,False,False,85,50,45,35,12,False,0,False,48.6,False,165,False,False,False,170.0,82.0,12,True,12,False,51.0,24.0,False,True,True,5,True,False,SYNTHETIC,68.1,High,70.7
ORG-00151,small,technology,11,14,1,78.9,57.0,3,84.7,True,True,3,78,True,62.9,67.7,29,True,False,61.0,True,True,54.1,79.2,True,True,8,17,14,17,6,False,0,False,74.4,False,248,False,False,False,71.0,49.0,12,False,6,False,27.0,10.0,True,True,True,3,False,False,SYNTHETIC,38.8,Moderate,40.2
ORG-00152,small,energy,23,24,1,36.2,53.6,1,46.7,True,True,3,127,True,38.4,51.2,33,False,True,59.6,True,False,32.9,45.1,True,True,59,43,51,19,12,False,0,False,46.1,False,226,True,False,False,64.0,64.0,6,False,12,True,46.0,6.0,True,True,True,1,False,False,SYNTHETIC,52.7,High,52.3
